date,open,high,low,close,volume
2021-01-01 00:00:00+05:30,822.8,828.95,820.65,826.6,2474916
2021-01-04 00:00:00+05:30,831.0,837.3,826.55,832.25,3487801
2021-01-05 00:00:00+05:30,832.25,843.75,825.3,827.25,4559213
2021-01-06 00:00:00+05:30,829.0,834.4,815.25,824.8,3318460
2021-01-07 00:00:00+05:30,830.0,830.45,818.0,826.55,2879675
2021-01-08 00:00:00+05:30,830.7,846.2,827.4,838.7,5072916
2021-01-11 00:00:00+05:30,839.0,860.0,832.75,856.85,5332109
2021-01-12 00:00:00+05:30,860.0,864.6,841.0,843.15,4338010
2021-01-13 00:00:00+05:30,847.35,852.0,832.5,841.7,3596529
2021-01-14 00:00:00+05:30,841.7,847.55,829.0,840.9,3652930
2021-01-15 00:00:00+05:30,839.0,844.9,821.0,823.7,3137877
2021-01-18 00:00:00+05:30,822.0,826.65,796.2,801.75,3742440
2021-01-19 00:00:00+05:30,802.5,825.4,802.5,822.45,3791378
2021-01-20 00:00:00+05:30,822.5,834.9,822.3,832.8,3056546
2021-01-21 00:00:00+05:30,835.0,839.3,809.0,812.75,3326213
2021-01-22 00:00:00+05:30,815.8,822.5,798.25,808.3,3883231
2021-01-25 00:00:00+05:30,813.0,857.0,808.25,836.8,10704200
2021-01-27 00:00:00+05:30,839.9,856.45,825.2,842.5,7410174
2021-01-28 00:00:00+05:30,835.5,848.85,825.7,841.9,4489853
2021-01-29 00:00:00+05:30,847.95,850.85,820.75,825.9,7185812
2021-02-01 00:00:00+05:30,815.0,831.0,779.95,806.4,13856367
2021-02-02 00:00:00+05:30,807.0,826.35,801.5,821.6,8486828
2021-02-03 00:00:00+05:30,826.0,878.9,824.2,849.25,15674616
2021-02-04 00:00:00+05:30,847.55,856.5,832.6,834.45,4639606
2021-02-05 00:00:00+05:30,839.6,854.9,830.5,847.7,7381183
2021-02-08 00:00:00+05:30,852.0,859.25,841.05,847.25,4244906
2021-02-09 00:00:00+05:30,848.0,856.85,839.0,841.75,4200281
2021-02-10 00:00:00+05:30,847.6,867.0,841.0,863.4,5665209
2021-02-11 00:00:00+05:30,868.0,874.9,856.0,859.8,5347864
2021-02-12 00:00:00+05:30,859.0,864.35,845.5,848.55,2473012
2021-02-15 00:00:00+05:30,850.1,856.6,842.0,844.3,2531913
2021-02-16 00:00:00+05:30,850.0,852.25,841.25,848.35,2808115
2021-02-17 00:00:00+05:30,849.45,854.7,833.0,835.7,2539649
2021-02-18 00:00:00+05:30,835.0,843.45,822.5,825.45,4114251
2021-02-19 00:00:00+05:30,823.8,825.45,799.0,807.35,3834443
2021-02-22 00:00:00+05:30,811.4,817.5,786.05,792.45,4090429
2021-02-23 00:00:00+05:30,795.0,803.15,788.4,790.95,3264477
2021-02-24 00:00:00+05:30,794.0,798.1,776.25,789.05,1587082
2021-02-25 00:00:00+05:30,795.0,814.0,790.45,809.15,5478169
2021-02-26 00:00:00+05:30,805.0,820.0,780.0,787.05,7549015
2021-03-01 00:00:00+05:30,795.0,800.5,782.0,789.8,2748271
2021-03-02 00:00:00+05:30,792.6,815.0,790.8,811.8,4275166
2021-03-03 00:00:00+05:30,817.95,818.15,807.6,812.5,3265559
2021-03-04 00:00:00+05:30,807.4,818.0,803.7,806.75,3640996
2021-03-05 00:00:00+05:30,806.5,812.0,800.25,805.15,3832170
2021-03-08 00:00:00+05:30,807.95,819.0,806.2,809.25,2915298
2021-03-09 00:00:00+05:30,812.6,816.7,792.1,797.0,2783825
2021-03-10 00:00:00+05:30,806.0,814.75,801.0,812.4,2512573
2021-03-12 00:00:00+05:30,816.5,818.7,802.0,805.95,2082799
2021-03-15 00:00:00+05:30,807.9,808.9,790.0,805.5,2651062
2021-03-16 00:00:00+05:30,805.1,808.5,787.0,792.3,3671229
2021-03-17 00:00:00+05:30,794.8,794.8,770.0,772.15,3246092
2021-03-18 00:00:00+05:30,776.0,778.45,750.85,755.15,2894624
2021-03-19 00:00:00+05:30,751.0,767.25,738.1,760.65,5262000
2021-03-22 00:00:00+05:30,762.0,784.6,758.7,772.85,3563266
2021-03-23 00:00:00+05:30,775.0,779.4,768.4,776.1,2118532
2021-03-24 00:00:00+05:30,777.8,798.7,772.65,792.95,6904173
2021-03-25 00:00:00+05:30,796.9,802.3,783.3,787.25,5292130
2021-03-26 00:00:00+05:30,791.0,799.0,781.25,787.45,2934548
2021-03-30 00:00:00+05:30,790.25,815.9,790.25,812.2,4453933
2021-03-31 00:00:00+05:30,811.0,823.95,805.0,815.1,3075406
2021-04-01 00:00:00+05:30,819.5,824.0,811.6,818.3,1910949
2021-04-05 00:00:00+05:30,825.0,827.0,806.1,819.75,2920638
2021-04-06 00:00:00+05:30,824.0,845.0,821.85,836.15,4569120
2021-04-07 00:00:00+05:30,836.15,844.9,830.25,840.85,2404472
2021-04-08 00:00:00+05:30,843.0,850.45,838.4,842.0,2459821
2021-04-09 00:00:00+05:30,840.9,892.3,836.65,883.05,11189432
2021-04-12 00:00:00+05:30,890.0,940.0,879.15,902.4,30141861
2021-04-13 00:00:00+05:30,921.95,932.6,878.3,885.2,11667200
2021-04-15 00:00:00+05:30,898.8,925.4,883.9,914.2,13218002
2021-04-16 00:00:00+05:30,919.75,944.25,910.9,938.05,13746268
2021-04-19 00:00:00+05:30,945.25,955.0,924.0,946.3,17805574
2021-04-20 00:00:00+05:30,965.1,966.35,941.1,949.3,10205616
2021-04-22 00:00:00+05:30,958.8,963.15,938.85,944.35,8522208
2021-04-23 00:00:00+05:30,944.35,952.85,922.75,935.6,7972589
2021-04-26 00:00:00+05:30,935.6,940.0,902.15,905.4,10255697
2021-04-27 00:00:00+05:30,913.0,919.5,901.0,912.4,5669049
2021-04-28 00:00:00+05:30,914.35,918.0,902.95,910.2,7251009
2021-04-29 00:00:00+05:30,911.95,917.4,904.0,906.5,4953091
2021-04-30 00:00:00+05:30,900.75,921.0,900.75,910.35,6459737
2021-05-03 00:00:00+05:30,919.1,924.4,906.4,910.2,6330144
2021-05-04 00:00:00+05:30,912.9,912.9,876.0,878.45,8347795
2021-05-05 00:00:00+05:30,885.0,899.0,869.0,888.65,10491085
2021-05-06 00:00:00+05:30,907.0,916.7,880.9,884.3,17973153
2021-05-07 00:00:00+05:30,893.0,895.5,877.0,882.9,5479029
2021-05-10 00:00:00+05:30,892.5,906.45,877.5,900.25,8379304
2021-05-11 00:00:00+05:30,899.95,905.95,888.2,890.9,5864464
2021-05-12 00:00:00+05:30,889.3,906.75,884.3,898.6,5224240
2021-05-14 00:00:00+05:30,909.0,921.0,900.8,904.05,15048471
2021-05-17 00:00:00+05:30,895.0,905.0,870.0,881.2,14122085
2021-05-18 00:00:00+05:30,887.0,888.35,878.45,884.4,5129966
2021-05-19 00:00:00+05:30,887.85,905.95,881.0,903.95,7242643
2021-05-20 00:00:00+05:30,906.0,927.9,905.0,924.2,12378690
2021-05-21 00:00:00+05:30,930.0,935.0,922.3,926.9,6740711
2021-05-24 00:00:00+05:30,931.0,945.5,926.15,931.25,6420035
2021-05-25 00:00:00+05:30,939.65,940.0,930.0,935.6,3695242
2021-05-26 00:00:00+05:30,941.0,951.95,939.05,945.15,5445187
2021-05-27 00:00:00+05:30,946.0,948.75,934.05,942.35,6249606
2021-05-28 00:00:00+05:30,940.2,947.35,931.0,934.35,2156991
2021-05-31 00:00:00+05:30,934.35,951.0,924.0,949.35,3183414
2021-06-01 00:00:00+05:30,952.0,958.0,943.55,946.45,2904962
2021-06-02 00:00:00+05:30,946.45,960.5,946.45,954.7,2449102
2021-06-03 00:00:00+05:30,955.0,959.7,946.0,948.25,2258695
2021-06-04 00:00:00+05:30,948.0,951.5,936.5,946.4,3057699
2021-06-07 00:00:00+05:30,951.75,951.75,937.55,939.8,2028426
